id,Runs_Scored,Extra_runs,id,Bowler,Striker,strike_position,playerout,wickets,matchdatesk,bowlingteamsk,battingteamsk,matchdate,total_runs,high_runs,bat_skill,bat_Experience,cumulative_overs,bowl_skill,bowl_experience,innings,striker_dob,bowler_dob,matchyear,striker_age,bowler_age,is2017,2013,over,spin,BowlerType,batting_hand
"734044,1,09",7,0,"734044,1,09",392,158,1.0,0,0,20140525,3,5,5/25/2014,7,False,26.0,126.0,0,12.0,34.0,1,1974,1994,2014,40,20,0,0,9,1,leg_spin,Right-hand bat
"829718,2,13",10,0,"829718,2,13",67,362,6.0,0,0,20150411,0,1,4/11/2015,10,False,8.0,40.0,0,123.0,430.0,2,1991,1981,2015,24,34,0,0,13,1,leg_spin,Right-hand bat
"501258,2,18",6,0,"501258,2,18",71,25,6.0,0,1,20110512,2,5,5/12/2011,6,False,11.0,45.0,0,118.0,341.0,2,1977,1980,2011,34,31,0,0,18,0,pace,Right-hand bat
"829794,1,02",0,5,"829794,1,02",389,147,1.0,0,0,20150508,6,2,5/8/2015,5,False,73.0,309.0,0,6.0,18.0,1,1987,1993,2015,28,22,0,0,2,0,pace,Right-hand bat
"980932,2,12",8,0,"980932,2,12",255,407,4.0,1,0,20160420,1,6,4/20/2016,8,False,10.0,48.0,0,25.0,90.0,2,1988,1992,2016,28,24,0,0,12,0,pace,Right-hand bat
"598075,1,10",6,0,"598075,1,10",50,21,3.0,0,0,20130521,6,2,5/21/2013,6,False,126.0,545.0,0,123.0,487.0,1,1978,1974,2013,35,39,0,1,10,1,off_spin,Left-hand bat
"501263,1,11",7,0,"501263,1,11",300,266,5.0,1,0,20110515,8,4,5/15/2011,7,False,8.0,53.0,0,0.0,1.0,1,1989,1984,2011,22,27,0,0,11,0,pace,Left-hand bat
"734020,1,01",6,2,"734020,1,01",190,254,1.0,0,0,20140518,0,10,5/18/2014,8,False,30.0,201.0,0,81.0,272.0,1,1984,1987,2014,30,27,0,0,1,0,pace,Right-hand bat
"729286,2,10",5,1,"729286,2,10",347,27,4.0,1,0,20140417,5,1,4/17/2014,6,False,55.0,277.0,0,26.0,105.0,2,1975,1983,2014,39,31,0,0,10,0,pace,Left-hand bat
"419140,2,13",9,0,"419140,2,13",82,56,4.0,0,0,20100401,0,7,4/1/2010,9,False,23.0,120.0,0,31.0,131.0,2,1987,1976,2010,23,34,0,0,13,0,pace,Right-hand bat
"501217,2,08",5,0,"501217,2,08",136,53,1.0,0,0,20110416,7,3,4/16/2011,5,False,61.0,282.0,0,121.0,442.0,2,1982,1977,2011,29,34,0,0,8,1,leg_spin,Left-hand bat
"419138,2,04",3,0,"419138,2,04",124,18,2.0,0,0,20100331,1,2,3/31/2010,3,False,36.0,130.0,0,42.0,163.0,2,1975,1987,2010,35,23,0,0,4,1,leg_spin,Left-hand bat
"729322,2,12",4,0,"729322,2,12",166,208,4.0,0,0,20140430,10,6,4/30/2014,4,False,55.0,331.0,0,50.0,174.0,2,1981,1983,2014,33,31,0,0,12,1,leg_spin,Right-hand bat
"336011,1,04",4,0,"336011,1,04",29,8,4.0,0,1,20080505,3,1,5/5/2008,4,False,144.0,646.0,0,89.0,345.0,1,1975,1988,2008,33,20,0,0,4,0,pace,Right-hand bat
"392210,2,18",6,0,"392210,2,18",61,31,8.0,0,1,20090502,7,4,5/2/2009,6,False,73.0,306.0,0,84.0,299.0,2,1981,1984,2009,28,25,0,0,18,0,pace,Right-hand bat
"598017,2,18",11,1,"598017,2,18",81,20,5.0,0,0,20130413,1,2,4/13/2013,12,True,107.0,410.0,1,105.0,354.0,2,1986,1977,2013,27,36,0,1,18,0,pace,Right-hand bat
"729294,1,10",7,0,"729294,1,10",346,96,2.0,0,0,20140419,5,0,4/19/2014,7,False,69.0,343.0,0,48.0,165.0,1,1974,1990,2014,40,24,0,0,10,0,pace,Right-hand bat
"419117,2,03",10,0,"419117,2,03",29,9,2.0,0,0,20100316,3,1,3/16/2010,10,False,47.0,406.0,0,89.0,345.0,2,1983,1988,2010,27,22,0,0,3,0,pace,Right-hand bat
"981024,2,10",12,0,"981024,2,10",460,8,2.0,0,0,20160529,10,1,5/29/2016,12,True,144.0,646.0,1,18.0,64.0,2,1975,1992,2016,41,24,0,0,10,0,pace,Right-hand bat
"829734,1,02",0,0,"829734,1,02",359,383,1.0,1,0,20150417,2,6,4/17/2015,0,False,29.0,140.0,0,19.0,77.0,1,1994,1986,2015,21,29,0,0,2,0,pace,Right-hand bat
"1082607,1,11",5,1,"1082607,1,11",322,20,4.0,0,0,20170416,1,11,4/16/2017,6,False,107.0,410.0,0,30.0,105.0,1,1986,1979,2017,31,38,1,0,11,1,off_spin,Right-hand bat
"734042,2,14",12,0,"734042,2,14",166,308,7.0,0,1,20140524,10,0,5/24/2014,12,True,11.0,75.0,1,50.0,174.0,2,1989,1983,2014,25,31,0,0,14,1,leg_spin,Right-hand bat
"729288,2,04",8,1,"729288,2,04",201,203,1.0,1,1,20140418,2,3,4/18/2014,9,False,7.0,73.0,0,100.0,383.0,2,1978,1984,2014,36,30,0,0,4,1,off_spin,Right-hand bat
"733982,1,04",9,0,"733982,1,04",106,42,2.0,1,1,20140504,1,10,5/4/2014,9,False,88.0,526.0,0,77.0,255.0,1,1981,1973,2014,33,41,0,0,4,0,pace,Left-hand bat
"501262,1,12",2,0,"501262,1,12",296,100,3.0,0,0,20110515,5,3,5/15/2011,2,False,67.0,337.0,0,36.0,143.0,1,1984,1985,2011,27,26,0,0,12,0,pace,Left-hand bat
"734040,1,06",3,0,"734040,1,06",364,384,3.0,1,1,20140524,2,1,5/24/2014,3,False,0.0,5.0,0,76.0,259.0,1,1987,1989,2014,27,25,0,0,6,0,pace,Left-hand bat
"501262,2,10",6,0,"501262,2,10",234,187,2.0,0,1,20110515,3,5,5/15/2011,6,False,118.0,509.0,0,13.0,47.0,2,1979,1987,2011,32,24,0,0,10,0,pace,Left-hand bat
"981000,1,10",5,0,"981000,1,10",434,40,2.0,0,0,20160516,1,0,5/16/2016,5,False,106.0,597.0,0,11.0,29.0,1,1978,1982,2016,38,34,0,0,10,0,pace,Left-hand bat
"829724,2,07",8,0,"829724,2,07",362,187,1.0,0,0,20150413,1,10,4/13/2015,8,False,118.0,509.0,0,12.0,40.0,2,1979,1991,2015,36,24,0,0,7,0,pace,Left-hand bat
"335995,1,10",7,0,"335995,1,10",39,57,5.0,1,0,20080424,4,7,4/24/2008,7,False,114.0,562.0,0,63.0,252.0,1,1975,1981,2008,33,27,0,0,10,0,pace,Right-hand bat
"729296,2,11",15,1,"729296,2,11",89,305,4.0,0,0,20140420,4,3,4/20/2014,16,True,42.0,119.0,1,76.0,274.0,2,1989,1984,2014,25,30,0,0,11,0,pace,Right-hand bat
"980934,1,03",9,1,"980934,1,03",299,21,2.0,0,0,20160421,10,12,4/21/2016,10,False,126.0,545.0,0,98.0,333.0,1,1978,1984,2016,38,32,0,0,3,0,pace,Left-hand bat
"501273,2,18",4,1,"501273,2,18",162,109,6.0,1,0,20110524,1,2,5/24/2011,5,False,26.0,96.0,0,16.0,92.0,2,1984,1987,2011,27,24,0,0,18,1,off_spin,Left-hand bat
"501276,1,02",11,0,"501276,1,02",270,19,1.0,0,0,20110528,1,2,5/28/2011,11,False,59.0,308.0,0,41.0,128.0,1,1981,1987,2011,30,24,0,0,2,0,pace,Left-hand bat
"981012,2,11",10,1,"981012,2,11",81,21,2.0,1,1,20160521,6,12,5/21/2016,11,False,126.0,545.0,0,105.0,354.0,2,1978,1977,2016,38,39,0,0,11,0,pace,Left-hand bat
"419143,1,05",8,0,"419143,1,05",206,42,1.0,0,0,20100403,7,6,4/3/2010,8,False,88.0,526.0,0,5.0,18.0,1,1981,1987,2010,29,23,0,0,5,0,pace,Left-hand bat
"734012,2,10",6,0,"734012,2,10",299,305,4.0,0,1,20140514,10,3,5/14/2014,6,False,42.0,119.0,0,98.0,333.0,2,1989,1984,2014,25,30,0,0,10,0,pace,Right-hand bat
"829726,2,11",9,0,"829726,2,11",398,85,1.0,0,0,20150414,6,4,4/14/2015,9,False,80.0,505.0,0,9.0,41.0,2,1982,1992,2015,33,23,0,0,11,1,off_spin,Right-hand bat
"392234,1,05",7,0,"392234,1,05",56,28,2.0,0,1,20090517,7,3,5/17/2009,7,False,5.0,34.0,0,20.0,88.0,1,1984,1987,2009,25,22,0,0,5,1,off_spin,Left-hand bat
"501218,1,17",5,0,"501218,1,17",25,231,6.0,0,0,20110417,5,9,4/17/2011,5,False,8.0,38.0,0,12.0,60.0,1,1987,1977,2011,24,34,0,0,17,0,pace,Right-hand bat
"980956,1,12",14,1,"980956,1,12",67,421,5.0,0,0,20160430,0,5,4/30/2016,15,True,9.0,33.0,1,123.0,430.0,1,1994,1981,2016,22,35,0,0,12,1,leg_spin,Right-hand bat
"1082596,1,19",13,0,"1082596,1,19",385,14,4.0,2,0,20170409,10,12,4/9/2017,13,True,8.0,45.0,1,9.0,28.0,1,1978,1979,2017,39,38,1,0,19,0,pace,Right-hand bat
"598039,2,14",12,0,"598039,2,14",201,214,1.0,1,0,20130428,2,0,4/28/2013,12,True,22.0,111.0,1,100.0,383.0,2,1983,1984,2013,30,29,0,1,14,1,off_spin,Right-hand bat
"335988,1,19",15,0,"335988,1,19",66,23,7.0,0,0,20080419,3,2,4/19/2008,15,True,37.0,179.0,1,28.0,147.0,1,1986,1988,2008,22,20,0,0,19,0,pace,Right-hand bat
"981016,2,03",3,0,"981016,2,03",15,8,2.0,1,1,20160522,5,1,5/22/2016,3,False,144.0,646.0,0,106.0,371.0,2,1975,1970,2016,41,46,0,0,3,0,pace,Right-hand bat
"548334,1,08",8,0,"548334,1,08",293,42,2.0,0,0,20120510,5,7,5/10/2012,8,False,88.0,526.0,0,37.0,187.0,1,1981,1985,2012,31,27,0,0,8,1,off_spin,Left-hand bat
"336002,1,18",14,0,"336002,1,18",149,83,9.0,0,0,20080429,6,0,4/29/2008,14,True,3.0,18.0,1,16.0,39.0,1,1988,1985,2008,20,23,0,0,18,0,pace,Left-hand bat
"829770,1,05",10,0,"829770,1,05",67,2,2.0,0,1,20150428,0,2,4/28/2015,10,False,81.0,380.0,0,123.0,430.0,1,1974,1981,2015,41,34,0,0,5,1,leg_spin,Right-hand bat
"980956,2,04",6,1,"980956,2,04",347,46,1.0,1,0,20160430,5,0,4/30/2016,7,False,69.0,515.0,0,26.0,105.0,2,1987,1983,2016,29,33,0,0,4,0,pace,Right-hand bat
"734050,1,02",6,1,"734050,1,02",359,19,2.0,0,0,20140528,2,6,5/28/2014,7,False,59.0,308.0,0,19.0,77.0,1,1981,1986,2014,33,28,0,0,2,0,pace,Left-hand bat
"829824,2,18",1,1,"829824,2,18",378,80,11.0,1,0,20150520,1,4,5/20/2015,2,False,1.0,11.0,0,32.0,97.0,2,1984,1987,2015,31,28,0,0,18,0,pace,Right-hand bat
"501256,1,04",4,0,"501256,1,04",126,167,1.0,0,1,20110510,6,3,5/10/2011,4,False,12.0,49.0,0,68.0,227.0,1,1982,1987,2011,29,24,0,0,4,0,pace,Right-hand bat
"335997,1,13",10,0,"335997,1,13",31,14,7.0,1,0,20080426,4,1,4/26/2008,10,False,8.0,45.0,0,42.0,190.0,1,1978,1981,2008,30,27,0,0,13,1,off_spin,Right-hand bat
"598069,1,18",12,0,"598069,1,18",454,110,4.0,1,0,20130506,3,1,5/6/2013,12,True,88.0,369.0,1,0.0,4.0,1,1979,1991,2013,34,22,0,1,18,0,pace,Right-hand bat
"829786,1,19",9,0,"829786,1,19",94,67,9.0,2,0,20150504,10,0,5/4/2015,9,False,12.0,68.0,0,87.0,345.0,1,1981,1986,2015,34,29,0,0,19,0,pace,Left-hand bat
"729300,2,05",1,1,"729300,2,05",151,254,1.0,0,2,20140422,3,10,4/22/2014,2,False,30.0,201.0,0,76.0,256.0,2,1984,1990,2014,30,24,0,0,5,0,pace,Right-hand bat
"734034,2,10",8,0,"734034,2,10",201,187,1.0,0,0,20140522,2,10,5/22/2014,8,False,118.0,509.0,0,100.0,383.0,2,1979,1984,2014,35,30,0,0,10,1,off_spin,Left-hand bat
"419112,1,09",5,0,"419112,1,09",137,208,5.0,0,0,20100313,4,6,3/13/2010,5,False,55.0,331.0,0,12.0,51.0,1,1981,1981,2010,29,29,0,0,9,0,pace,Right-hand bat
"336010,2,04",9,1,"336010,2,04",120,101,2.0,0,0,20080504,2,4,5/4/2008,10,False,9.0,53.0,0,38.0,148.0,2,1984,1972,2008,24,36,0,0,4,0,pace,Right-hand bat
"598016,2,01",4,1,"598016,2,01",357,254,1.0,0,1,20130413,6,9,4/13/2013,5,False,30.0,201.0,0,56.0,187.0,2,1984,1985,2013,29,28,0,1,1,0,pace,Right-hand bat
"734004,1,18",13,0,"734004,1,18",310,110,4.0,0,0,20140511,4,1,5/11/2014,13,True,88.0,369.0,1,62.0,209.0,1,1979,1990,2014,35,24,0,0,18,0,pace,Right-hand bat
"598047,1,08",6,0,"598047,1,08",235,8,3.0,1,0,20130502,9,1,5/2/2013,6,False,144.0,646.0,0,42.0,155.0,1,1975,1991,2013,38,22,0,1,8,1,off_spin,Right-hand bat
"829748,1,16",10,0,"829748,1,16",315,42,1.0,1,0,20150422,0,10,4/22/2015,10,False,88.0,526.0,0,90.0,323.0,1,1981,1971,2015,34,44,0,0,16,1,off_spin,Left-hand bat
"829726,1,16",16,0,"829726,1,16",377,372,5.0,0,0,20150414,4,6,4/14/2015,16,True,21.0,58.0,1,25.0,110.0,1,1991,1990,2015,24,25,0,0,16,0,pace,Left-hand bat
"598066,2,08",9,0,"598066,2,08",286,284,5.0,0,0,20130515,9,0,5/15/2013,9,False,12.0,44.0,0,10.0,44.0,2,1981,1991,2013,32,22,0,1,8,1,off_spin,Right-hand bat
"734052,2,06",32,1,"734052,2,06",333,21,3.0,1,0,20140530,3,2,5/30/2014,33,True,126.0,545.0,1,37.0,125.0,2,1978,1988,2014,36,26,0,0,6,0,pace,Left-hand bat
"980952,2,08",7,0,"980952,2,08",209,57,1.0,1,0,20160428,0,6,4/28/2016,7,False,114.0,562.0,0,6.0,24.0,2,1975,1983,2016,41,33,0,0,8,0,pace,Right-hand bat
"980974,1,14",8,1,"980974,1,14",434,85,1.0,0,0,20160507,1,11,5/7/2016,9,False,80.0,505.0,0,11.0,29.0,1,1982,1982,2016,34,34,0,0,14,0,pace,Right-hand bat
"980914,1,18",7,0,"980914,1,18",403,40,2.0,0,1,20160413,6,0,4/13/2016,7,False,106.0,597.0,0,49.0,155.0,1,1978,1981,2016,38,35,0,0,18,0,pace,Left-hand bat
"829800,1,12",13,0,"829800,1,12",403,8,2.0,0,0,20150510,6,1,5/10/2015,13,True,144.0,646.0,1,49.0,155.0,1,1975,1981,2015,40,34,0,0,12,0,pace,Right-hand bat
"734006,2,07",10,0,"734006,2,07",136,383,1.0,0,0,20140512,10,6,5/12/2014,10,False,29.0,140.0,0,121.0,442.0,2,1994,1977,2014,20,37,0,0,7,1,leg_spin,Right-hand bat
"1082591,1,02",15,1,"1082591,1,02",470,42,4.0,0,1,20170405,1,10,4/5/2017,16,True,88.0,526.0,1,5.0,17.0,1,1981,1986,2017,36,31,1,0,2,0,pace,Left-hand bat
"980958,2,07",7,0,"980958,2,07",429,110,3.0,1,0,20160430,10,1,4/30/2016,7,False,88.0,369.0,0,14.0,55.0,2,1979,1992,2016,37,24,0,0,7,0,pace,Right-hand bat
"419133,1,16",6,0,"419133,1,16",124,110,3.0,0,0,20100325,1,5,3/25/2010,6,False,88.0,369.0,0,42.0,163.0,1,1979,1987,2010,31,23,0,0,16,1,leg_spin,Right-hand bat
"501274,2,15",5,1,"501274,2,15",9,275,4.0,0,0,20110525,0,6,5/25/2011,6,False,8.0,58.0,0,70.0,291.0,2,1987,1983,2011,24,28,0,0,15,0,pace,Left-hand bat
"335996,2,12",22,0,"335996,2,12",78,79,5.0,0,0,20080425,3,6,4/25/2008,22,True,44.0,173.0,1,14.0,60.0,2,1988,1989,2008,20,19,0,0,12,0,pace,Left-hand bat
"980932,1,18",9,0,"980932,1,18",375,402,6.0,0,0,20160420,6,1,4/20/2016,9,False,5.0,14.0,0,46.0,175.0,1,1986,1990,2016,30,26,0,0,18,0,pace,Right-hand bat
"335995,2,17",10,0,"335995,2,17",60,74,2.0,0,0,20080424,7,4,4/24/2008,10,False,27.0,130.0,0,18.0,48.0,2,1985,1985,2008,23,23,0,0,17,0,pace,Left-hand bat
"981008,2,08",7,0,"981008,2,08",394,339,3.0,0,0,20160520,10,5,5/20/2016,7,False,23.0,133.0,0,6.0,33.0,2,1993,1988,2016,23,28,0,0,8,1,off_spin,Right-hand bat
"419161,1,14",3,1,"419161,1,14",235,64,1.0,0,0,20100416,7,3,4/16/2010,4,False,49.0,246.0,0,42.0,155.0,1,1987,1991,2010,23,19,0,0,14,1,off_spin,Right-hand bat
"392215,2,11",12,0,"392215,2,11",31,27,6.0,0,0,20090505,4,3,5/5/2009,12,True,55.0,277.0,1,42.0,190.0,2,1975,1981,2009,34,28,0,0,11,1,off_spin,Left-hand bat
"501274,1,03",5,0,"501274,1,03",50,40,1.0,1,1,20110525,6,0,5/25/2011,5,False,106.0,597.0,0,123.0,487.0,1,1978,1974,2011,33,37,0,0,3,1,off_spin,Left-hand bat
"1082623,1,14",11,1,"1082623,1,14",422,42,4.0,0,0,20170428,3,10,4/28/2017,12,True,88.0,526.0,1,7.0,34.0,1,1981,1991,2017,36,26,1,0,14,1,leg_spin,Left-hand bat
"598007,2,12",3,1,"598007,2,12",221,23,5.0,1,0,20130406,6,2,4/6/2013,4,False,37.0,179.0,0,58.0,200.0,2,1986,1986,2013,27,27,0,1,12,0,pace,Right-hand bat
"1082636,2,04",25,0,"1082636,2,04",452,315,4.0,0,0,20170507,1,0,5/7/2017,25,True,8.0,32.0,1,9.0,43.0,2,1971,1989,2017,46,28,1,0,4,1,leg_spin,Left-hand bat
"729308,1,08",7,0,"729308,1,08",21,372,3.0,0,0,20140425,2,6,4/25/2014,7,False,21.0,58.0,0,27.0,152.0,1,1991,1978,2014,23,36,0,0,8,1,off_spin,Left-hand bat
"392189,1,06",5,1,"392189,1,06",256,104,4.0,0,1,20090419,7,0,4/19/2009,6,False,34.0,188.0,0,28.0,92.0,1,1984,1989,2009,25,20,0,0,6,1,off_spin,Right-hand bat
"548356,2,14",7,0,"548356,2,14",131,1,4.0,0,0,20120503,6,9,5/3/2012,7,False,30.0,223.0,0,96.0,318.0,2,1981,1989,2012,31,23,0,0,14,1,off_spin,Left-hand bat
"501246,1,07",7,0,"501246,1,07",27,208,3.0,0,0,20110504,9,6,5/4/2011,7,False,55.0,331.0,0,31.0,143.0,1,1981,1975,2011,30,36,0,0,7,1,off_spin,Right-hand bat
"598025,2,15",7,0,"598025,2,15",35,190,9.0,1,0,20130418,2,5,4/18/2013,7,False,6.0,17.0,0,83.0,325.0,2,1987,1985,2013,26,28,0,1,15,1,off_spin,Left-hand bat
"501228,1,10",11,0,"501228,1,10",67,41,2.0,0,0,20110423,3,5,4/23/2011,11,False,91.0,297.0,0,123.0,430.0,1,1985,1981,2011,26,30,0,0,10,1,leg_spin,Right-hand bat
"392216,1,12",12,0,"392216,1,12",89,176,1.0,0,0,20090505,5,0,5/5/2009,12,True,2.0,18.0,1,76.0,274.0,1,1984,1984,2009,25,25,0,0,12,0,pace,Right-hand bat
"981008,2,13",9,0,"981008,2,13",394,339,3.0,1,0,20160520,10,5,5/20/2016,9,False,23.0,133.0,0,6.0,33.0,2,1993,1988,2016,23,28,0,0,13,1,off_spin,Right-hand bat
"981016,1,13",5,2,"981016,1,13",162,322,6.0,1,0,20160522,1,5,5/22/2016,7,False,8.0,39.0,0,16.0,92.0,1,1979,1987,2016,37,29,0,0,13,1,off_spin,Left-hand bat
"392194,2,17",5,0,"392194,2,17",439,23,7.0,1,0,20090423,5,2,4/23/2009,5,False,37.0,179.0,0,7.0,25.0,2,1986,1979,2009,23,30,0,0,17,0,pace,Right-hand bat
"501273,2,02",9,0,"501273,2,02",270,185,2.0,1,1,20110524,1,2,5/24/2011,9,False,55.0,357.0,0,41.0,128.0,2,1980,1987,2011,31,24,0,0,2,0,pace,Right-hand bat
"729306,2,13",11,0,"729306,2,13",362,185,2.0,1,1,20140425,10,5,4/25/2014,11,False,55.0,357.0,0,12.0,40.0,2,1980,1991,2014,34,23,0,0,13,0,pace,Right-hand bat
"336000,2,01",1,1,"336000,2,01",118,24,1.0,0,1,20080427,5,3,4/27/2008,2,False,4.0,39.0,0,13.0,54.0,2,1978,1983,2008,30,25,0,0,1,0,pace,Left-hand bat
"548313,2,18",6,0,"548313,2,18",106,50,8.0,0,1,20120406,9,6,4/6/2012,6,False,26.0,76.0,0,77.0,255.0,2,1974,1973,2012,38,39,0,0,18,0,pace,Right-hand bat
"336044,2,06",5,0,"336044,2,06",78,17,1.0,0,0,20080531,3,2,5/31/2008,5,False,61.0,377.0,0,14.0,60.0,2,1971,1989,2008,37,19,0,0,6,0,pace,Left-hand bat
"980920,2,13",2,0,"980920,2,13",325,40,2.0,0,1,20160416,10,0,4/16/2016,2,False,106.0,597.0,0,16.0,44.0,2,1978,1992,2016,38,24,0,0,13,0,pace,Left-hand bat
"392229,1,07",2,0,"392229,1,07",124,18,2.0,1,0,20090514,1,2,5/14/2009,2,False,36.0,130.0,0,42.0,163.0,1,1975,1987,2009,34,22,0,0,7,1,leg_spin,Left-hand bat
"392225,1,06",10,0,"392225,1,06",39,178,1.0,0,1,20090511,4,7,5/11/2009,10,False,18.0,91.0,0,63.0,252.0,1,1990,1981,2009,19,28,0,0,6,0,pace,Right-hand bat
"598039,2,06",11,1,"598039,2,06",364,2,3.0,0,1,20130428,2,0,4/28/2013,12,True,81.0,380.0,1,76.0,259.0,2,1974,1989,2013,39,24,0,1,6,0,pace,Right-hand bat
"829728,2,02",5,2,"829728,2,02",73,40,2.0,0,0,20150430,2,0,4/30/2015,7,False,106.0,597.0,0,101.0,320.0,2,1978,1981,2015,37,34,0,0,2,0,pace,Left-hand bat
"501234,2,11",3,0,"501234,2,11",120,280,8.0,0,1,20110427,7,8,4/27/2011,3,False,13.0,47.0,0,38.0,148.0,2,1980,1972,2011,31,39,0,0,11,0,pace,Left-hand bat
"729296,2,06",7,2,"729296,2,06",370,305,4.0,0,0,20140420,4,3,4/20/2014,9,False,42.0,119.0,0,24.0,110.0,2,1989,1987,2014,25,27,0,0,6,1,leg_spin,Right-hand bat
"501250,2,04",4,0,"501250,2,04",201,40,3.0,0,0,20110507,2,0,5/7/2011,4,False,106.0,597.0,0,100.0,383.0,2,1978,1984,2011,33,27,0,0,4,1,off_spin,Left-hand bat
"392207,1,10",12,0,"392207,1,10",38,21,3.0,0,0,20090430,4,2,4/30/2009,12,True,126.0,545.0,1,55.0,199.0,1,1978,1982,2009,31,27,0,0,10,1,leg_spin,Left-hand bat
"548354,1,16",11,0,"548354,1,16",41,132,7.0,0,0,20120501,5,4,5/1/2012,11,False,4.0,47.0,0,5.0,23.0,1,1973,1985,2012,39,27,0,0,16,1,off_spin,Left-hand bat
"501265,2,05",10,0,"501265,2,05",14,79,2.0,1,0,20110517,3,1,5/17/2011,10,False,44.0,173.0,0,87.0,424.0,2,1988,1978,2011,23,33,0,0,5,0,pace,Left-hand bat
"548318,2,12",12,2,"548318,2,12",157,4,5.0,0,0,20120408,9,3,4/8/2012,14,True,29.0,170.0,1,9.0,40.0,2,1980,1980,2012,32,32,0,0,12,0,pace,Right-hand bat
"1082646,2,03",4,0,"1082646,2,03",474,339,4.0,0,0,20170514,1,5,5/14/2017,4,False,23.0,133.0,0,1.0,4.0,2,1993,1994,2017,24,23,1,0,3,0,pace,Right-hand bat
"392201,1,16",7,0,"392201,1,16",179,22,5.0,0,0,20090427,7,2,4/27/2009,7,False,2.0,20.0,0,4.0,17.0,1,1980,1980,2009,29,29,0,0,16,0,pace,Left-hand bat
"829726,2,09",8,0,"829726,2,09",398,85,1.0,0,0,20150414,6,4,4/14/2015,8,False,80.0,505.0,0,9.0,41.0,2,1982,1992,2015,33,23,0,0,9,1,off_spin,Right-hand bat
"501213,2,17",10,0,"501213,2,17",94,203,7.0,0,2,20110414,7,1,4/14/2011,10,False,7.0,73.0,0,87.0,345.0,2,1978,1986,2011,33,25,0,0,17,0,pace,Right-hand bat
"419158,1,01",3,0,"419158,1,01",201,1,1.0,0,0,20100413,2,0,4/13/2010,3,False,30.0,223.0,0,100.0,383.0,1,1981,1984,2010,29,26,0,0,1,1,off_spin,Left-hand bat
"1082649,1,07",6,0,"1082649,1,07",166,40,4.0,1,2,20170519,6,0,5/19/2017,6,False,106.0,597.0,0,50.0,174.0,1,1978,1983,2017,39,34,1,0,7,1,leg_spin,Left-hand bat
"501264,1,19",8,1,"501264,1,19",94,253,8.0,0,0,20110516,7,9,5/16/2011,9,False,5.0,35.0,0,87.0,345.0,1,1986,1986,2011,25,25,0,0,19,0,pace,Right-hand bat
"733992,1,03",1,0,"733992,1,03",364,236,2.0,0,0,20140507,2,3,5/7/2014,1,False,26.0,164.0,0,76.0,259.0,1,1985,1989,2014,29,25,0,0,3,0,pace,Right-hand bat
"598033,1,12",5,0,"598033,1,12",73,100,2.0,0,1,20130516,5,3,5/16/2013,5,False,67.0,337.0,0,101.0,320.0,1,1984,1981,2013,29,32,0,1,12,0,pace,Left-hand bat
"1082595,2,18",11,0,"1082595,2,18",495,136,4.0,1,0,20170408,1,5,4/8/2017,11,False,8.0,61.0,0,5.0,18.0,2,1977,1993,2017,40,24,1,0,18,0,pace,Right-hand bat
"548359,2,09",1,2,"548359,2,09",192,321,5.0,1,1,20120505,4,3,5/5/2012,3,False,12.0,49.0,0,26.0,116.0,2,1993,1979,2012,19,33,0,0,9,1,off_spin,Right-hand bat
"501214,1,15",7,0,"501214,1,15",9,52,5.0,0,0,20110415,0,4,4/15/2011,7,False,32.0,138.0,0,70.0,291.0,1,1971,1983,2011,40,28,0,0,15,0,pace,Right-hand bat
"598033,2,12",5,0,"598033,2,12",67,64,1.0,1,0,20130516,3,5,5/16/2013,5,False,49.0,246.0,0,123.0,430.0,2,1987,1981,2013,26,32,0,1,12,1,leg_spin,Right-hand bat
"392216,2,19",13,0,"392216,2,19",84,135,3.0,0,0,20090505,0,5,5/5/2009,13,True,31.0,165.0,1,51.0,273.0,2,1982,1988,2009,27,21,0,0,19,0,pace,Right-hand bat
"598039,1,15",12,0,"598039,1,15",31,19,2.0,0,0,20130428,0,2,4/28/2013,12,True,59.0,308.0,1,42.0,190.0,1,1981,1981,2013,32,32,0,1,15,1,off_spin,Left-hand bat
"598040,2,11",3,0,"598040,2,11",29,254,2.0,0,2,20130428,5,9,4/28/2013,3,False,30.0,201.0,0,89.0,345.0,2,1984,1988,2013,29,25,0,1,11,0,pace,Right-hand bat
"501256,1,12",4,0,"501256,1,12",178,100,3.0,1,0,20110510,6,3,5/10/2011,4,False,67.0,337.0,0,7.0,25.0,1,1984,1990,2011,27,21,0,0,12,1,off_spin,Left-hand bat
"501242,1,15",9,0,"501242,1,15",67,208,3.0,0,1,20110502,3,6,5/2/2011,9,False,55.0,331.0,0,123.0,430.0,1,1981,1981,2011,30,30,0,0,15,1,leg_spin,Right-hand bat
"980978,2,11",4,0,"980978,2,11",163,50,9.0,1,0,20160508,10,6,5/8/2016,4,False,26.0,76.0,0,38.0,150.0,2,1974,1987,2016,42,29,0,0,11,0,pace,Right-hand bat
"981004,2,01",11,0,"981004,2,01",255,185,1.0,0,0,20160518,1,3,5/18/2016,11,False,55.0,357.0,0,25.0,90.0,2,1980,1992,2016,36,24,0,0,1,0,pace,Right-hand bat
